hapgroup,hapdup,location,bio,sex,temp,vial,block,age
A1,2,Bris,4,M,18,77,1,50
A1,2,Bris,4,M,18,77,1,53
A1,2,Bris,4,M,18,77,1,55
A1,2,Bris,4,M,18,77,1,55
A1,2,Bris,4,M,18,77,1,60
A1,2,Bris,4,M,18,77,1,62
A1,2,Bris,4,M,18,77,1,69
A1,2,Bris,4,M,18,77,1,76
A1,2,Bris,4,M,18,77,1,83
A1,2,Bris,4,M,18,77,1,97
A1,2,Bris,4,M,18,78,1,13
A1,2,Bris,4,M,18,78,1,36
A1,2,Bris,4,M,18,78,1,39
A1,2,Bris,4,M,18,78,1,41
A1,2,Bris,4,M,18,78,1,41
A1,2,Bris,4,M,18,78,1,43
A1,2,Bris,4,M,18,78,1,43
A1,2,Bris,4,M,18,78,1,43
A1,2,Bris,4,M,18,78,1,46
A1,2,Bris,4,M,18,78,1,48
A1,2,Bris,4,M,18,78,1,50
A1,2,Bris,4,M,18,78,1,53
A1,2,Bris,4,M,18,78,1,53
A1,2,Bris,4,M,18,78,1,55
A1,2,Bris,4,M,18,78,1,60
A1,2,Bris,4,M,18,78,1,60
A1,2,Bris,4,M,18,78,1,60
A1,2,Bris,4,M,18,78,1,60
A1,2,Bris,4,M,18,78,1,67
A1,2,Bris,4,M,18,78,1,90
A1,2,Bris,4,F,18,79,1,13
A1,2,Bris,4,F,18,79,1,41
A1,2,Bris,4,F,18,79,1,41
A1,2,Bris,4,F,18,79,1,53
A1,2,Bris,4,F,18,79,1,53
A1,2,Bris,4,F,18,79,1,55
A1,2,Bris,4,F,18,79,1,60
A1,2,Bris,4,F,18,79,1,62
A1,2,Bris,4,F,18,79,1,64
A1,2,Bris,4,F,18,79,1,64
A1,2,Bris,4,F,18,79,1,67
A1,2,Bris,4,F,18,79,1,71
A1,2,Bris,4,F,18,79,1,74
A1,2,Bris,4,F,18,79,1,76
A1,2,Bris,4,F,18,79,1,78
A1,2,Bris,4,F,18,79,1,81
A1,2,Bris,4,F,18,79,1,85
A1,2,Bris,4,F,18,79,1,95
A1,2,Bris,4,F,18,79,1,97
A1,2,Bris,4,F,18,79,1,97
A1,2,Bris,4,F,18,80,1,34
A1,2,Bris,4,F,18,80,1,39
A1,2,Bris,4,F,18,80,1,39
A1,2,Bris,4,F,18,80,1,43
A1,2,Bris,4,F,18,80,1,46
A1,2,Bris,4,F,18,80,1,50
A1,2,Bris,4,F,18,80,1,55
A1,2,Bris,4,F,18,80,1,55
A1,2,Bris,4,F,18,80,1,57
A1,2,Bris,4,F,18,80,1,57
A1,2,Bris,4,F,18,80,1,62
A1,2,Bris,4,F,18,80,1,64
A1,2,Bris,4,F,18,80,1,69
A1,2,Bris,4,F,18,80,1,69
A1,2,Bris,4,F,18,80,1,71
A1,2,Bris,4,F,18,80,1,74
A1,2,Bris,4,F,18,80,1,76
A1,2,Bris,4,F,18,80,1,76
A1,2,Bris,4,F,18,80,1,81
A1,2,Bris,4,F,18,80,1,95
B1,1,Bris,9,M,18,81,1,9
B1,1,Bris,9,M,18,81,1,15
B1,1,Bris,9,M,18,81,1,29
B1,1,Bris,9,M,18,81,1,39
B1,1,Bris,9,M,18,81,1,39
B1,1,Bris,9,M,18,81,1,43
B1,1,Bris,9,M,18,81,1,43
B1,1,Bris,9,M,18,81,1,46
B1,1,Bris,9,M,18,81,1,48
B1,1,Bris,9,M,18,81,1,48
B1,1,Bris,9,M,18,81,1,48
B1,1,Bris,9,M,18,81,1,50
B1,1,Bris,9,M,18,81,1,50
B1,1,Bris,9,M,18,81,1,50
B1,1,Bris,9,M,18,81,1,50
B1,1,Bris,9,M,18,81,1,50
B1,1,Bris,9,M,18,81,1,50
B1,1,Bris,9,M,18,81,1,53
B1,1,Bris,9,M,18,81,1,53
B1,1,Bris,9,M,18,81,1,53
B1,1,Bris,9,M,18,81,1,55
B1,1,Bris,9,M,18,82,1,7
B1,1,Bris,9,M,18,82,1,9
B1,1,Bris,9,M,18,82,1,34
B1,1,Bris,9,M,18,82,1,34
B1,1,Bris,9,M,18,82,1,36
B1,1,Bris,9,M,18,82,1,41
B1,1,Bris,9,M,18,82,1,43
B1,1,Bris,9,M,18,82,1,43
B1,1,Bris,9,M,18,82,1,46
B1,1,Bris,9,M,18,82,1,46
B1,1,Bris,9,M,18,82,1,48
B1,1,Bris,9,M,18,82,1,48
B1,1,Bris,9,M,18,82,1,48
B1,1,Bris,9,M,18,82,1,48
B1,1,Bris,9,M,18,82,1,50
B1,1,Bris,9,M,18,82,1,50
B1,1,Bris,9,M,18,82,1,55
B1,1,Bris,9,M,18,82,1,55
B1,1,Bris,9,M,18,82,1,60
B1,1,Bris,9,F,18,83,1,11
B1,1,Bris,9,F,18,83,1,18
B1,1,Bris,9,F,18,83,1,32
B1,1,Bris,9,F,18,83,1,39
B1,1,Bris,9,F,18,83,1,46
B1,1,Bris,9,F,18,83,1,55
B1,1,Bris,9,F,18,83,1,55
B1,1,Bris,9,F,18,83,1,55
B1,1,Bris,9,F,18,83,1,55
B1,1,Bris,9,F,18,83,1,57
B1,1,Bris,9,F,18,83,1,60
B1,1,Bris,9,F,18,83,1,62
B1,1,Bris,9,F,18,83,1,64
B1,1,Bris,9,F,18,83,1,64
B1,1,Bris,9,F,18,83,1,69
B1,1,Bris,9,F,18,83,1,69
B1,1,Bris,9,F,18,83,1,71
B1,1,Bris,9,F,18,83,1,71
B1,1,Bris,9,F,18,83,1,74
B1,1,Bris,9,F,18,83,1,88
B1,1,Bris,9,F,18,84,1,5
B1,1,Bris,9,F,18,84,1,11
B1,1,Bris,9,F,18,84,1,13
B1,1,Bris,9,F,18,84,1,15
B1,1,Bris,9,F,18,84,1,22
B1,1,Bris,9,F,18,84,1,39
B1,1,Bris,9,F,18,84,1,53
B1,1,Bris,9,F,18,84,1,55
B1,1,Bris,9,F,18,84,1,60
B1,1,Bris,9,F,18,84,1,64
B1,1,Bris,9,F,18,84,1,67
B1,1,Bris,9,F,18,84,1,67
B1,1,Bris,9,F,18,84,1,67
B1,1,Bris,9,F,18,84,1,67
B1,1,Bris,9,F,18,84,1,67
B1,1,Bris,9,F,18,84,1,67
B1,1,Bris,9,F,18,84,1,78
B1,1,Bris,9,F,18,84,1,88
B1,1,Bris,9,F,18,84,1,88
B1,1,Bris,9,F,18,84,1,90
B1,1,Bris,10,M,18,85,1,7
B1,1,Bris,10,M,18,85,1,25
B1,1,Bris,10,M,18,85,1,39
B1,1,Bris,10,M,18,85,1,39
B1,1,Bris,10,M,18,85,1,46
B1,1,Bris,10,M,18,85,1,48
B1,1,Bris,10,M,18,85,1,48
B1,1,Bris,10,M,18,85,1,50
B1,1,Bris,10,M,18,85,1,50
B1,1,Bris,10,M,18,85,1,53
B1,1,Bris,10,M,18,85,1,53
B1,1,Bris,10,M,18,85,1,53
B1,1,Bris,10,M,18,85,1,53
B1,1,Bris,10,M,18,85,1,55
B1,1,Bris,10,M,18,85,1,55
B1,1,Bris,10,M,18,85,1,55
B1,1,Bris,10,M,18,85,1,57
B1,1,Bris,10,M,18,85,1,81
B1,1,Bris,10,M,18,85,1,83
B1,1,Bris,10,M,18,85,1,83
B1,1,Bris,10,M,18,86,1,22
B1,1,Bris,10,M,18,86,1,32
B1,1,Bris,10,M,18,86,1,32
B1,1,Bris,10,M,18,86,1,41
B1,1,Bris,10,M,18,86,1,41
B1,1,Bris,10,M,18,86,1,46
B1,1,Bris,10,M,18,86,1,46
B1,1,Bris,10,M,18,86,1,46
B1,1,Bris,10,M,18,86,1,48
B1,1,Bris,10,M,18,86,1,50
B1,1,Bris,10,M,18,86,1,53
B1,1,Bris,10,M,18,86,1,53
B1,1,Bris,10,M,18,86,1,53
B1,1,Bris,10,M,18,86,1,55
B1,1,Bris,10,M,18,86,1,55
B1,1,Bris,10,M,18,86,1,55
B1,1,Bris,10,M,18,86,1,55
B1,1,Bris,10,M,18,86,1,57
B1,1,Bris,10,M,18,86,1,60
B1,1,Bris,10,M,18,86,1,64
B1,1,Bris,10,F,18,87,1,3
B1,1,Bris,10,F,18,87,1,9
B1,1,Bris,10,F,18,87,1,50
B1,1,Bris,10,F,18,87,1,50
B1,1,Bris,10,F,18,87,1,57
B1,1,Bris,10,F,18,87,1,60
B1,1,Bris,10,F,18,87,1,62
B1,1,Bris,10,F,18,87,1,62
B1,1,Bris,10,F,18,87,1,64
B1,1,Bris,10,F,18,87,1,64
B1,1,Bris,10,F,18,87,1,67
B1,1,Bris,10,F,18,87,1,67
B1,1,Bris,10,F,18,87,1,67
B1,1,Bris,10,F,18,87,1,67
B1,1,Bris,10,F,18,87,1,67
B1,1,Bris,10,F,18,87,1,67
B1,1,Bris,10,F,18,87,1,67
B1,1,Bris,10,F,18,87,1,69
B1,1,Bris,10,F,18,87,1,71
B1,1,Bris,10,F,18,87,1,97
B1,1,Bris,10,F,18,88,1,9
B1,1,Bris,10,F,18,88,1,41
B1,1,Bris,10,F,18,88,1,48
B1,1,Bris,10,F,18,88,1,50
B1,1,Bris,10,F,18,88,1,50
B1,1,Bris,10,F,18,88,1,50
B1,1,Bris,10,F,18,88,1,50
B1,1,Bris,10,F,18,88,1,55
B1,1,Bris,10,F,18,88,1,60
B1,1,Bris,10,F,18,88,1,60
B1,1,Bris,10,F,18,88,1,62
B1,1,Bris,10,F,18,88,1,62
B1,1,Bris,10,F,18,88,1,64
B1,1,Bris,10,F,18,88,1,64
B1,1,Bris,10,F,18,88,1,64
B1,1,Bris,10,F,18,88,1,67
B1,1,Bris,10,F,18,88,1,67
B1,1,Bris,10,F,18,88,1,69
B1,1,Bris,10,F,18,88,1,69
B1,1,Bris,10,F,18,88,1,109
B1,2,Bris,11,M,18,89,1,7
B1,2,Bris,11,M,18,89,1,32
B1,2,Bris,11,M,18,89,1,34
B1,2,Bris,11,M,18,89,1,41
B1,2,Bris,11,M,18,89,1,46
B1,2,Bris,11,M,18,89,1,46
B1,2,Bris,11,M,18,89,1,55
B1,2,Bris,11,M,18,89,1,55
B1,2,Bris,11,M,18,89,1,55
B1,2,Bris,11,M,18,89,1,55
B1,2,Bris,11,M,18,89,1,57
B1,2,Bris,11,M,18,89,1,60
B1,2,Bris,11,M,18,89,1,62
B1,2,Bris,11,M,18,89,1,62
B1,2,Bris,11,M,18,89,1,64
B1,2,Bris,11,M,18,89,1,64
B1,2,Bris,11,M,18,89,1,67
B1,2,Bris,11,M,18,89,1,76
B1,2,Bris,11,M,18,89,1,81
B1,2,Bris,11,M,18,90,1,9
B1,2,Bris,11,M,18,90,1,9
B1,2,Bris,11,M,18,90,1,25
B1,2,Bris,11,M,18,90,1,32
B1,2,Bris,11,M,18,90,1,32
B1,2,Bris,11,M,18,90,1,41
B1,2,Bris,11,M,18,90,1,41
B1,2,Bris,11,M,18,90,1,46
B1,2,Bris,11,M,18,90,1,50
B1,2,Bris,11,M,18,90,1,55
B1,2,Bris,11,M,18,90,1,55
B1,2,Bris,11,M,18,90,1,60
B1,2,Bris,11,M,18,90,1,62
B1,2,Bris,11,M,18,90,1,62
B1,2,Bris,11,M,18,90,1,67
B1,2,Bris,11,M,18,90,1,74
B1,2,Bris,11,M,18,90,1,78
B1,2,Bris,11,M,18,90,1,78
B1,2,Bris,11,M,18,90,1,81
B1,2,Bris,11,M,18,90,1,90
B1,2,Bris,11,F,18,91,1,5
B1,2,Bris,11,F,18,91,1,7
B1,2,Bris,11,F,18,91,1,32
B1,2,Bris,11,F,18,91,1,50
B1,2,Bris,11,F,18,91,1,50
B1,2,Bris,11,F,18,91,1,50
B1,2,Bris,11,F,18,91,1,50
B1,2,Bris,11,F,18,91,1,50
B1,2,Bris,11,F,18,91,1,50
B1,2,Bris,11,F,18,91,1,50
B1,2,Bris,11,F,18,91,1,62
B1,2,Bris,11,F,18,91,1,62
B1,2,Bris,11,F,18,91,1,62
B1,2,Bris,11,F,18,91,1,64
B1,2,Bris,11,F,18,91,1,67
B1,2,Bris,11,F,18,91,1,69
B1,2,Bris,11,F,18,91,1,69
B1,2,Bris,11,F,18,91,1,69
B1,2,Bris,11,F,18,91,1,71
B1,2,Bris,11,F,18,91,1,74
B1,2,Bris,11,F,18,92,1,46
B1,2,Bris,11,F,18,92,1,46
B1,2,Bris,11,F,18,92,1,46
B1,2,Bris,11,F,18,92,1,50
B1,2,Bris,11,F,18,92,1,53
B1,2,Bris,11,F,18,92,1,57
B1,2,Bris,11,F,18,92,1,60
B1,2,Bris,11,F,18,92,1,60
B1,2,Bris,11,F,18,92,1,60
B1,2,Bris,11,F,18,92,1,60
B1,2,Bris,11,F,18,92,1,62
B1,2,Bris,11,F,18,92,1,62
B1,2,Bris,11,F,18,92,1,62
B1,2,Bris,11,F,18,92,1,64
B1,2,Bris,11,F,18,92,1,69
B1,2,Bris,11,F,18,92,1,69
B1,2,Bris,11,F,18,92,1,78
B1,2,Bris,11,F,18,92,1,81
B1,2,Bris,11,F,18,92,1,83
B1,2,Bris,11,F,18,92,1,99
B1,2,Bris,12,M,18,93,1,27
B1,2,Bris,12,M,18,93,1,32
B1,2,Bris,12,M,18,93,1,41
B1,2,Bris,12,M,18,93,1,41
B1,2,Bris,12,M,18,93,1,46
B1,2,Bris,12,M,18,93,1,46
B1,2,Bris,12,M,18,93,1,46
B1,2,Bris,12,M,18,93,1,48
B1,2,Bris,12,M,18,93,1,50
B1,2,Bris,12,M,18,93,1,53
B1,2,Bris,12,M,18,93,1,53
B1,2,Bris,12,M,18,93,1,53
B1,2,Bris,12,M,18,93,1,55
B1,2,Bris,12,M,18,93,1,57
B1,2,Bris,12,M,18,93,1,57
B1,2,Bris,12,M,18,93,1,57
B1,2,Bris,12,M,18,93,1,69
B1,2,Bris,12,M,18,93,1,69
B1,2,Bris,12,M,18,93,1,81
B1,2,Bris,12,M,18,94,1,25
B1,2,Bris,12,M,18,94,1,41
B1,2,Bris,12,M,18,94,1,41
B1,2,Bris,12,M,18,94,1,48
B1,2,Bris,12,M,18,94,1,48
B1,2,Bris,12,M,18,94,1,48
B1,2,Bris,12,M,18,94,1,50
B1,2,Bris,12,M,18,94,1,53
B1,2,Bris,12,M,18,94,1,53
B1,2,Bris,12,M,18,94,1,55
B1,2,Bris,12,M,18,94,1,55
B1,2,Bris,12,M,18,94,1,57
B1,2,Bris,12,M,18,94,1,60
B1,2,Bris,12,M,18,94,1,60
B1,2,Bris,12,M,18,94,1,62
B1,2,Bris,12,M,18,94,1,62
B1,2,Bris,12,M,18,94,1,62
B1,2,Bris,12,M,18,94,1,85
B1,2,Bris,12,F,18,95,1,13
B1,2,Bris,12,F,18,95,1,32
B1,2,Bris,12,F,18,95,1,48
B1,2,Bris,12,F,18,95,1,48
B1,2,Bris,12,F,18,95,1,50
B1,2,Bris,12,F,18,95,1,50
B1,2,Bris,12,F,18,95,1,53
B1,2,Bris,12,F,18,95,1,53
B1,2,Bris,12,F,18,95,1,55
B1,2,Bris,12,F,18,95,1,55
B1,2,Bris,12,F,18,95,1,60
B1,2,Bris,12,F,18,95,1,62
B1,2,Bris,12,F,18,95,1,62
B1,2,Bris,12,F,18,95,1,62
B1,2,Bris,12,F,18,95,1,64
B1,2,Bris,12,F,18,95,1,67
B1,2,Bris,12,F,18,95,1,69
B1,2,Bris,12,F,18,95,1,69
B1,2,Bris,12,F,18,95,1,69
B1,2,Bris,12,F,18,95,1,69
B1,2,Bris,12,F,18,96,1,9
B1,2,Bris,12,F,18,96,1,18
B1,2,Bris,12,F,18,96,1,39
B1,2,Bris,12,F,18,96,1,43
B1,2,Bris,12,F,18,96,1,53
B1,2,Bris,12,F,18,96,1,55
B1,2,Bris,12,F,18,96,1,55
B1,2,Bris,12,F,18,96,1,55
B1,2,Bris,12,F,18,96,1,60
B1,2,Bris,12,F,18,96,1,60
B1,2,Bris,12,F,18,96,1,62
B1,2,Bris,12,F,18,96,1,67
B1,2,Bris,12,F,18,96,1,69
B1,2,Bris,12,F,18,96,1,71
B1,2,Bris,12,F,18,96,1,76
B1,2,Bris,12,F,18,96,1,78
B1,2,Bris,12,F,18,96,1,78
B1,2,Bris,12,F,18,96,1,83
B1,2,Bris,12,F,18,96,1,90
A1,1,Bris,1,M,18,97,2,11
A1,1,Bris,1,M,18,97,2,58
A1,1,Bris,1,M,18,97,2,63
A1,1,Bris,1,M,18,97,2,67
A1,1,Bris,1,M,18,97,2,70
A1,1,Bris,1,M,18,97,2,70
A1,1,Bris,1,M,18,97,2,70
A1,1,Bris,1,M,18,97,2,72
A1,1,Bris,1,M,18,97,2,72
A1,1,Bris,1,M,18,97,2,72
A1,1,Bris,1,M,18,97,2,72
A1,1,Bris,1,M,18,97,2,72
A1,1,Bris,1,M,18,97,2,77
A1,1,Bris,1,M,18,97,2,77
A1,1,Bris,1,M,18,97,2,84
A1,1,Bris,1,M,18,97,2,84
A1,1,Bris,1,M,18,97,2,84
A1,1,Bris,1,M,18,97,2,86
A1,1,Bris,1,M,18,97,2,121
A1,1,Bris,1,M,18,98,2,49
A1,1,Bris,1,M,18,98,2,49
A1,1,Bris,1,M,18,98,2,51
A1,1,Bris,1,M,18,98,2,60
A1,1,Bris,1,M,18,98,2,60
A1,1,Bris,1,M,18,98,2,65
A1,1,Bris,1,M,18,98,2,65
A1,1,Bris,1,M,18,98,2,67
A1,1,Bris,1,M,18,98,2,74
A1,1,Bris,1,M,18,98,2,74
A1,1,Bris,1,M,18,98,2,77
A1,1,Bris,1,M,18,98,2,77
A1,1,Bris,1,M,18,98,2,77
A1,1,Bris,1,M,18,98,2,100
A1,1,Bris,1,M,18,98,2,100
A1,1,Bris,1,M,18,98,2,105
A1,1,Bris,1,M,18,98,2,112
A1,1,Bris,1,M,18,98,2,112
A1,1,Bris,1,F,18,99,2,14
A1,1,Bris,1,F,18,99,2,28
A1,1,Bris,1,F,18,99,2,65
A1,1,Bris,1,F,18,99,2,67
A1,1,Bris,1,F,18,99,2,67
A1,1,Bris,1,F,18,99,2,72
A1,1,Bris,1,F,18,99,2,72
A1,1,Bris,1,F,18,99,2,77
A1,1,Bris,1,F,18,99,2,81
A1,1,Bris,1,F,18,99,2,88
A1,1,Bris,1,F,18,99,2,91
A1,1,Bris,1,F,18,99,2,98
A1,1,Bris,1,F,18,99,2,105
A1,1,Bris,1,F,18,99,2,107
A1,1,Bris,1,F,18,99,2,109
A1,1,Bris,1,F,18,99,2,121
A1,1,Bris,1,F,18,99,2,123
A1,1,Bris,1,F,18,99,2,123
A1,1,Bris,1,F,18,99,2,123
A1,1,Bris,1,F,18,99,2,128
A1,1,Bris,1,F,18,100,2,60
A1,1,Bris,1,F,18,100,2,74
A1,1,Bris,1,F,18,100,2,105
A1,1,Bris,1,F,18,100,2,109
A1,1,Bris,1,F,18,100,2,109
A1,1,Bris,1,F,18,100,2,112
A1,1,Bris,1,F,18,100,2,112
A1,1,Bris,1,F,18,100,2,112
A1,1,Bris,1,F,18,100,2,112
A1,1,Bris,1,F,18,100,2,114
A1,1,Bris,1,F,18,100,2,114
A1,1,Bris,1,F,18,100,2,116
A1,1,Bris,1,F,18,100,2,119
A1,1,Bris,1,F,18,100,2,121
A1,1,Bris,1,F,18,100,2,123
A1,1,Bris,1,F,18,100,2,123
A1,1,Bris,1,F,18,100,2,128
A1,1,Bris,1,F,18,100,2,137
A1,1,Bris,2,M,18,101,2,14
A1,1,Bris,2,M,18,101,2,35
A1,1,Bris,2,M,18,101,2,49
A1,1,Bris,2,M,18,101,2,63
A1,1,Bris,2,M,18,101,2,65
A1,1,Bris,2,M,18,101,2,70
A1,1,Bris,2,M,18,101,2,79
A1,1,Bris,2,M,18,101,2,81
A1,1,Bris,2,M,18,101,2,81
A1,1,Bris,2,M,18,101,2,84
A1,1,Bris,2,M,18,101,2,86
A1,1,Bris,2,M,18,101,2,91
A1,1,Bris,2,M,18,101,2,98
A1,1,Bris,2,M,18,101,2,98
A1,1,Bris,2,M,18,101,2,102
A1,1,Bris,2,M,18,101,2,102
A1,1,Bris,2,M,18,101,2,107
A1,1,Bris,2,M,18,101,2,109
A1,1,Bris,2,M,18,101,2,112
A1,1,Bris,2,M,18,101,2,119
A1,1,Bris,2,M,18,102,2,21
A1,1,Bris,2,M,18,102,2,42
A1,1,Bris,2,M,18,102,2,44
A1,1,Bris,2,M,18,102,2,49
A1,1,Bris,2,M,18,102,2,49
A1,1,Bris,2,M,18,102,2,49
A1,1,Bris,2,M,18,102,2,51
A1,1,Bris,2,M,18,102,2,51
A1,1,Bris,2,M,18,102,2,53
A1,1,Bris,2,M,18,102,2,60
A1,1,Bris,2,M,18,102,2,60
A1,1,Bris,2,M,18,102,2,72
A1,1,Bris,2,M,18,102,2,72
A1,1,Bris,2,M,18,102,2,77
A1,1,Bris,2,M,18,102,2,77
A1,1,Bris,2,M,18,102,2,79
A1,1,Bris,2,M,18,102,2,79
A1,1,Bris,2,M,18,102,2,84
A1,1,Bris,2,M,18,102,2,91
A1,1,Bris,2,M,18,102,2,93
A1,1,Bris,2,F,18,103,2,11
A1,1,Bris,2,F,18,103,2,11
A1,1,Bris,2,F,18,103,2,44
A1,1,Bris,2,F,18,103,2,74
A1,1,Bris,2,F,18,103,2,81
A1,1,Bris,2,F,18,103,2,81
A1,1,Bris,2,F,18,103,2,81
A1,1,Bris,2,F,18,103,2,84
A1,1,Bris,2,F,18,103,2,84
A1,1,Bris,2,F,18,103,2,84
A1,1,Bris,2,F,18,103,2,84
A1,1,Bris,2,F,18,103,2,86
A1,1,Bris,2,F,18,103,2,91
A1,1,Bris,2,F,18,103,2,100
A1,1,Bris,2,F,18,103,2,109
A1,1,Bris,2,F,18,103,2,109
A1,1,Bris,2,F,18,103,2,112
A1,1,Bris,2,F,18,103,2,114
A1,1,Bris,2,F,18,103,2,116
A1,1,Bris,2,F,18,103,2,119
A1,1,Bris,2,F,18,104,2,72
A1,1,Bris,2,F,18,104,2,74
A1,1,Bris,2,F,18,104,2,81
A1,1,Bris,2,F,18,104,2,93
A1,1,Bris,2,F,18,104,2,100
A1,1,Bris,2,F,18,104,2,105
A1,1,Bris,2,F,18,104,2,105
A1,1,Bris,2,F,18,104,2,107
A1,1,Bris,2,F,18,104,2,107
A1,1,Bris,2,F,18,104,2,109
A1,1,Bris,2,F,18,104,2,109
A1,1,Bris,2,F,18,104,2,112
A1,1,Bris,2,F,18,104,2,112
A1,1,Bris,2,F,18,104,2,112
A1,1,Bris,2,F,18,104,2,112
A1,1,Bris,2,F,18,104,2,116
A1,1,Bris,2,F,18,104,2,119
A1,2,Bris,3,M,18,105,2,44
A1,2,Bris,3,M,18,105,2,49
A1,2,Bris,3,M,18,105,2,53
A1,2,Bris,3,M,18,105,2,56
A1,2,Bris,3,M,18,105,2,56
A1,2,Bris,3,M,18,105,2,56
A1,2,Bris,3,M,18,105,2,56
A1,2,Bris,3,M,18,105,2,58
A1,2,Bris,3,M,18,105,2,58
A1,2,Bris,3,M,18,105,2,65
A1,2,Bris,3,M,18,105,2,65
A1,2,Bris,3,M,18,105,2,67
A1,2,Bris,3,M,18,105,2,70
A1,2,Bris,3,M,18,105,2,70
A1,2,Bris,3,M,18,105,2,70
A1,2,Bris,3,M,18,105,2,79
A1,2,Bris,3,M,18,105,2,79
A1,2,Bris,3,M,18,105,2,86
A1,2,Bris,3,M,18,105,2,109
A1,2,Bris,3,M,18,106,2,63
A1,2,Bris,3,M,18,106,2,67
A1,2,Bris,3,M,18,106,2,67
A1,2,Bris,3,M,18,106,2,67
A1,2,Bris,3,M,18,106,2,70
A1,2,Bris,3,M,18,106,2,70
A1,2,Bris,3,M,18,106,2,72
A1,2,Bris,3,M,18,106,2,72
A1,2,Bris,3,M,18,106,2,77
A1,2,Bris,3,M,18,106,2,77
A1,2,Bris,3,M,18,106,2,81
A1,2,Bris,3,M,18,106,2,81
A1,2,Bris,3,M,18,106,2,86
A1,2,Bris,3,M,18,106,2,86
A1,2,Bris,3,M,18,106,2,88
A1,2,Bris,3,M,18,106,2,93
A1,2,Bris,3,M,18,106,2,98
A1,2,Bris,3,M,18,106,2,126
A1,2,Bris,3,M,18,106,2,128
A1,2,Bris,3,F,18,107,2,9
A1,2,Bris,3,F,18,107,2,46
A1,2,Bris,3,F,18,107,2,46
A1,2,Bris,3,F,18,107,2,51
A1,2,Bris,3,F,18,107,2,51
A1,2,Bris,3,F,18,107,2,63
A1,2,Bris,3,F,18,107,2,65
A1,2,Bris,3,F,18,107,2,65
A1,2,Bris,3,F,18,107,2,65
A1,2,Bris,3,F,18,107,2,65
A1,2,Bris,3,F,18,107,2,70
A1,2,Bris,3,F,18,107,2,72
A1,2,Bris,3,F,18,107,2,77
A1,2,Bris,3,F,18,107,2,81
A1,2,Bris,3,F,18,107,2,81
A1,2,Bris,3,F,18,107,2,91
A1,2,Bris,3,F,18,107,2,93
A1,2,Bris,3,F,18,107,2,93
A1,2,Bris,3,F,18,107,2,109
A1,2,Bris,3,F,18,107,2,112
A1,2,Bris,3,F,18,108,2,39
A1,2,Bris,3,F,18,108,2,44
A1,2,Bris,3,F,18,108,2,56
A1,2,Bris,3,F,18,108,2,56
A1,2,Bris,3,F,18,108,2,58
A1,2,Bris,3,F,18,108,2,60
A1,2,Bris,3,F,18,108,2,63
A1,2,Bris,3,F,18,108,2,63
A1,2,Bris,3,F,18,108,2,63
A1,2,Bris,3,F,18,108,2,70
A1,2,Bris,3,F,18,108,2,77
A1,2,Bris,3,F,18,108,2,79
A1,2,Bris,3,F,18,108,2,79
A1,2,Bris,3,F,18,108,2,79
A1,2,Bris,3,F,18,108,2,79
A1,2,Bris,3,F,18,108,2,81
A1,2,Bris,3,F,18,108,2,81
A1,2,Bris,4,M,18,109,2,9
A1,2,Bris,4,M,18,109,2,11
A1,2,Bris,4,M,18,109,2,39
A1,2,Bris,4,M,18,109,2,39
A1,2,Bris,4,M,18,109,2,44
A1,2,Bris,4,M,18,109,2,51
A1,2,Bris,4,M,18,109,2,51
A1,2,Bris,4,M,18,109,2,65
A1,2,Bris,4,M,18,109,2,65
A1,2,Bris,4,M,18,109,2,70
A1,2,Bris,4,M,18,109,2,72
A1,2,Bris,4,M,18,109,2,72
A1,2,Bris,4,M,18,109,2,74
A1,2,Bris,4,M,18,109,2,74
A1,2,Bris,4,M,18,109,2,74
A1,2,Bris,4,M,18,109,2,77
A1,2,Bris,4,M,18,109,2,77
A1,2,Bris,4,M,18,109,2,81
A1,2,Bris,4,M,18,109,2,84
A1,2,Bris,4,M,18,110,2,7
A1,2,Bris,4,M,18,110,2,14
A1,2,Bris,4,M,18,110,2,35
A1,2,Bris,4,M,18,110,2,37
A1,2,Bris,4,M,18,110,2,46
A1,2,Bris,4,M,18,110,2,51
A1,2,Bris,4,M,18,110,2,51
A1,2,Bris,4,M,18,110,2,51
A1,2,Bris,4,M,18,110,2,51
A1,2,Bris,4,M,18,110,2,56
A1,2,Bris,4,M,18,110,2,58
A1,2,Bris,4,M,18,110,2,58
A1,2,Bris,4,M,18,110,2,58
A1,2,Bris,4,M,18,110,2,63
A1,2,Bris,4,M,18,110,2,67
A1,2,Bris,4,M,18,110,2,70
A1,2,Bris,4,M,18,110,2,70
A1,2,Bris,4,M,18,110,2,72
A1,2,Bris,4,M,18,110,2,105
A1,2,Bris,4,F,18,111,2,7
A1,2,Bris,4,F,18,111,2,7
A1,2,Bris,4,F,18,111,2,9
A1,2,Bris,4,F,18,111,2,11
A1,2,Bris,4,F,18,111,2,60
A1,2,Bris,4,F,18,111,2,63
A1,2,Bris,4,F,18,111,2,72
A1,2,Bris,4,F,18,111,2,74
A1,2,Bris,4,F,18,111,2,77
A1,2,Bris,4,F,18,111,2,79
A1,2,Bris,4,F,18,111,2,84
A1,2,Bris,4,F,18,111,2,84
A1,2,Bris,4,F,18,111,2,88
A1,2,Bris,4,F,18,111,2,91
A1,2,Bris,4,F,18,111,2,91
